After training 22.66 hours, episode: 75700.0, frames: 19.01M, average reward: 10.51
After training 22.69 hours, episode: 75800.0, frames: 19.03M, average reward: 10.72
After training 22.72 hours, episode: 75900.0, frames: 19.06M, average reward: 9.31
After training 22.75 hours, episode: 76000.0, frames: 19.08M, average reward: 12.20
After training 22.79 hours, episode: 76100.0, frames: 19.11M, average reward: 14.53
After training 22.82 hours, episode: 76200.0, frames: 19.13M, average reward: 15.78
After training 22.84 hours, episode: 76300.0, frames: 19.15M, average reward: 11.18
After training 22.88 hours, episode: 76400.0, frames: 19.17M, average reward: 13.18
After training 22.91 hours, episode: 76500.0, frames: 19.20M, average reward: 10.61
After training 22.94 hours, episode: 76600.0, frames: 19.22M, average reward: 8.57
After training 22.97 hours, episode: 76700.0, frames: 19.25M, average reward: 12.06
After training 23.00 hours, episode: 76800.0, frames: 19.27M, average reward: 8.21
After training 23.03 hours, episode: 76900.0, frames: 19.30M, average reward: 12.12
After training 23.06 hours, episode: 77000.0, frames: 19.32M, average reward: 14.18
After training 23.10 hours, episode: 77100.0, frames: 19.35M, average reward: 15.70
After training 23.13 hours, episode: 77200.0, frames: 19.37M, average reward: 12.96
After training 23.17 hours, episode: 77300.0, frames: 19.40M, average reward: 12.91
After training 23.20 hours, episode: 77400.0, frames: 19.42M, average reward: 9.48
After training 23.23 hours, episode: 77500.0, frames: 19.44M, average reward: 7.88
After training 23.26 hours, episode: 77600.0, frames: 19.47M, average reward: 7.29
After training 23.29 hours, episode: 77700.0, frames: 19.49M, average reward: 8.98
After training 23.32 hours, episode: 77800.0, frames: 19.52M, average reward: 11.03
After training 23.35 hours, episode: 77900.0, frames: 19.55M, average reward: 11.20
After training 23.38 hours, episode: 78000.0, frames: 19.57M, average reward: 11.99
After training 23.41 hours, episode: 78100.0, frames: 19.59M, average reward: 5.63
After training 23.44 hours, episode: 78200.0, frames: 19.62M, average reward: 8.42
After training 23.48 hours, episode: 78300.0, frames: 19.64M, average reward: 17.38
After training 23.51 hours, episode: 78400.0, frames: 19.66M, average reward: 5.58
After training 23.53 hours, episode: 78500.0, frames: 19.69M, average reward: 15.18
After training 23.56 hours, episode: 78600.0, frames: 19.72M, average reward: 7.73
After training 23.60 hours, episode: 78700.0, frames: 19.74M, average reward: 7.11
After training 23.63 hours, episode: 78800.0, frames: 19.76M, average reward: 11.76
After training 23.66 hours, episode: 78900.0, frames: 19.79M, average reward: 13.30
After training 23.70 hours, episode: 79000.0, frames: 19.81M, average reward: 5.16
After training 23.73 hours, episode: 79100.0, frames: 19.84M, average reward: 13.00
After training 23.76 hours, episode: 79200.0, frames: 19.87M, average reward: 11.12
After training 23.79 hours, episode: 79300.0, frames: 19.89M, average reward: 14.75
After training 23.82 hours, episode: 79400.0, frames: 19.92M, average reward: 6.26
After training 23.85 hours, episode: 79500.0, frames: 19.94M, average reward: 15.28
After training 23.88 hours, episode: 79600.0, frames: 19.97M, average reward: 5.68
After training 23.91 hours, episode: 79700.0, frames: 20.00M, average reward: 15.65
After training 23.93 hours, episode: 79800.0, frames: 20.02M, average reward: 16.15
save model in model20.tar
After training 23.96 hours, episode: 79900.0, frames: 20.05M, average reward: 14.86
After training 23.99 hours, episode: 80000.0, frames: 20.07M, average reward: 13.29
After training 24.02 hours, episode: 80100.0, frames: 20.09M, average reward: 5.74
After training 24.05 hours, episode: 80200.0, frames: 20.12M, average reward: 7.17
After training 24.09 hours, episode: 80300.0, frames: 20.15M, average reward: 6.38
After training 24.12 hours, episode: 80400.0, frames: 20.18M, average reward: 15.99
After training 24.15 hours, episode: 80500.0, frames: 20.20M, average reward: 14.46
After training 24.18 hours, episode: 80600.0, frames: 20.22M, average reward: 16.17
After training 24.21 hours, episode: 80700.0, frames: 20.25M, average reward: 16.81
After training 24.24 hours, episode: 80800.0, frames: 20.27M, average reward: 12.26
After training 24.27 hours, episode: 80900.0, frames: 20.30M, average reward: 11.92
After training 24.30 hours, episode: 81000.0, frames: 20.33M, average reward: 13.29
After training 24.32 hours, episode: 81100.0, frames: 20.36M, average reward: 12.46
After training 24.36 hours, episode: 81200.0, frames: 20.38M, average reward: 15.33
After training 24.39 hours, episode: 81300.0, frames: 20.41M, average reward: 6.26
After training 24.42 hours, episode: 81400.0, frames: 20.44M, average reward: 14.93
After training 24.45 hours, episode: 81500.0, frames: 20.46M, average reward: 5.80
After training 24.48 hours, episode: 81600.0, frames: 20.48M, average reward: 13.72
After training 24.50 hours, episode: 81700.0, frames: 20.51M, average reward: 8.47
After training 24.54 hours, episode: 81800.0, frames: 20.54M, average reward: 14.27
After training 24.56 hours, episode: 81900.0, frames: 20.56M, average reward: 9.11
After training 24.60 hours, episode: 82000.0, frames: 20.58M, average reward: 10.83
After training 24.63 hours, episode: 82100.0, frames: 20.61M, average reward: 15.94
After training 24.66 hours, episode: 82200.0, frames: 20.63M, average reward: 6.16
After training 24.69 hours, episode: 82300.0, frames: 20.66M, average reward: 7.66
After training 24.73 hours, episode: 82400.0, frames: 20.69M, average reward: 8.70
After training 24.75 hours, episode: 82500.0, frames: 20.72M, average reward: 8.39
After training 24.78 hours, episode: 82600.0, frames: 20.74M, average reward: 10.80
After training 24.80 hours, episode: 82700.0, frames: 20.77M, average reward: 17.80
After training 24.84 hours, episode: 82800.0, frames: 20.80M, average reward: 6.36
After training 24.86 hours, episode: 82900.0, frames: 20.83M, average reward: 10.64
After training 24.89 hours, episode: 83000.0, frames: 20.85M, average reward: 5.81
After training 24.92 hours, episode: 83100.0, frames: 20.88M, average reward: 11.31
After training 24.95 hours, episode: 83200.0, frames: 20.90M, average reward: 9.11
After training 24.99 hours, episode: 83300.0, frames: 20.93M, average reward: 17.13
After training 25.02 hours, episode: 83400.0, frames: 20.95M, average reward: 17.35
After training 25.05 hours, episode: 83500.0, frames: 20.98M, average reward: 16.29
After training 25.09 hours, episode: 83600.0, frames: 21.00M, average reward: 17.11
After training 25.12 hours, episode: 83700.0, frames: 21.03M, average reward: 7.07
After training 25.15 hours, episode: 83800.0, frames: 21.06M, average reward: 17.03
After training 25.17 hours, episode: 83900.0, frames: 21.09M, average reward: 16.25
After training 25.21 hours, episode: 84000.0, frames: 21.11M, average reward: 12.39
After training 25.24 hours, episode: 84100.0, frames: 21.14M, average reward: 17.67
After training 25.27 hours, episode: 84200.0, frames: 21.17M, average reward: 6.45
After training 25.31 hours, episode: 84300.0, frames: 21.19M, average reward: 7.00
After training 25.34 hours, episode: 84400.0, frames: 21.22M, average reward: 6.01
After training 25.37 hours, episode: 84500.0, frames: 21.24M, average reward: 14.21
After training 25.40 hours, episode: 84600.0, frames: 21.27M, average reward: 10.34
After training 25.43 hours, episode: 84700.0, frames: 21.30M, average reward: 11.89
After training 25.46 hours, episode: 84800.0, frames: 21.32M, average reward: 15.66
After training 25.49 hours, episode: 84900.0, frames: 21.35M, average reward: 16.64
After training 25.52 hours, episode: 85000.0, frames: 21.38M, average reward: 12.58
After training 25.55 hours, episode: 85100.0, frames: 21.40M, average reward: 13.37
After training 25.58 hours, episode: 85200.0, frames: 21.43M, average reward: 13.41
After training 25.61 hours, episode: 85300.0, frames: 21.46M, average reward: 13.90
After training 25.64 hours, episode: 85400.0, frames: 21.48M, average reward: 15.36
After training 25.67 hours, episode: 85500.0, frames: 21.51M, average reward: 15.24
After training 25.70 hours, episode: 85600.0, frames: 21.53M, average reward: 11.30
After training 25.73 hours, episode: 85700.0, frames: 21.55M, average reward: 13.57
After training 25.76 hours, episode: 85800.0, frames: 21.57M, average reward: 13.72
After training 25.79 hours, episode: 85900.0, frames: 21.60M, average reward: 16.71
After training 25.82 hours, episode: 86000.0, frames: 21.62M, average reward: 11.70
After training 25.85 hours, episode: 86100.0, frames: 21.65M, average reward: 14.95
After training 25.88 hours, episode: 86200.0, frames: 21.68M, average reward: 6.52
After training 25.92 hours, episode: 86300.0, frames: 21.70M, average reward: 6.98
After training 25.94 hours, episode: 86400.0, frames: 21.73M, average reward: 17.86
After training 25.98 hours, episode: 86500.0, frames: 21.76M, average reward: 16.86
After training 26.00 hours, episode: 86600.0, frames: 21.78M, average reward: 6.28
After training 26.03 hours, episode: 86700.0, frames: 21.81M, average reward: 14.86
After training 26.06 hours, episode: 86800.0, frames: 21.83M, average reward: 11.92
After training 26.09 hours, episode: 86900.0, frames: 21.85M, average reward: 16.21
After training 26.11 hours, episode: 87000.0, frames: 21.88M, average reward: 9.49
After training 26.14 hours, episode: 87100.0, frames: 21.91M, average reward: 5.28
After training 26.18 hours, episode: 87200.0, frames: 21.93M, average reward: 15.34
After training 26.20 hours, episode: 87300.0, frames: 21.96M, average reward: 14.75
After training 26.24 hours, episode: 87400.0, frames: 21.98M, average reward: 16.53
After training 26.27 hours, episode: 87500.0, frames: 22.00M, average reward: 11.32
After training 26.30 hours, episode: 87600.0, frames: 22.03M, average reward: 6.01
After training 26.33 hours, episode: 87700.0, frames: 22.06M, average reward: 11.82
After training 26.36 hours, episode: 87800.0, frames: 22.08M, average reward: 10.80
After training 26.39 hours, episode: 87900.0, frames: 22.11M, average reward: 8.68
After training 26.42 hours, episode: 88000.0, frames: 22.13M, average reward: 7.05
After training 26.44 hours, episode: 88100.0, frames: 22.16M, average reward: 5.76
After training 26.47 hours, episode: 88200.0, frames: 22.19M, average reward: 11.67
After training 26.50 hours, episode: 88300.0, frames: 22.22M, average reward: 7.98
After training 26.52 hours, episode: 88400.0, frames: 22.24M, average reward: 13.50
After training 26.56 hours, episode: 88500.0, frames: 22.27M, average reward: 16.18
After training 26.59 hours, episode: 88600.0, frames: 22.29M, average reward: 16.13
After training 26.62 hours, episode: 88700.0, frames: 22.32M, average reward: 5.24
After training 26.65 hours, episode: 88800.0, frames: 22.34M, average reward: 10.82
After training 26.68 hours, episode: 88900.0, frames: 22.37M, average reward: 16.61
After training 26.72 hours, episode: 89000.0, frames: 22.39M, average reward: 10.48
After training 26.74 hours, episode: 89100.0, frames: 22.41M, average reward: 11.77
After training 26.77 hours, episode: 89200.0, frames: 22.44M, average reward: 14.90
After training 26.81 hours, episode: 89300.0, frames: 22.46M, average reward: 16.06
After training 26.84 hours, episode: 89400.0, frames: 22.49M, average reward: 9.37
After training 26.86 hours, episode: 89500.0, frames: 22.52M, average reward: 12.74
After training 26.89 hours, episode: 89600.0, frames: 22.55M, average reward: 9.37
After training 26.92 hours, episode: 89700.0, frames: 22.57M, average reward: 9.32
After training 26.95 hours, episode: 89800.0, frames: 22.60M, average reward: 13.26
After training 26.98 hours, episode: 89900.0, frames: 22.62M, average reward: 14.85
After training 27.01 hours, episode: 90000.0, frames: 22.65M, average reward: 16.22
After training 27.04 hours, episode: 90100.0, frames: 22.67M, average reward: 14.09
After training 27.07 hours, episode: 90200.0, frames: 22.70M, average reward: 8.10
After training 27.09 hours, episode: 90300.0, frames: 22.72M, average reward: 7.04
After training 27.12 hours, episode: 90400.0, frames: 22.74M, average reward: 12.66
After training 27.15 hours, episode: 90500.0, frames: 22.76M, average reward: 5.89
After training 27.18 hours, episode: 90600.0, frames: 22.79M, average reward: 15.29
After training 27.21 hours, episode: 90700.0, frames: 22.81M, average reward: 10.72
After training 27.23 hours, episode: 90800.0, frames: 22.83M, average reward: 10.78
After training 27.27 hours, episode: 90900.0, frames: 22.85M, average reward: 12.68
After training 27.30 hours, episode: 91000.0, frames: 22.87M, average reward: 12.83
After training 27.33 hours, episode: 91100.0, frames: 22.90M, average reward: 9.96
After training 27.36 hours, episode: 91200.0, frames: 22.93M, average reward: 11.67
After training 27.39 hours, episode: 91300.0, frames: 22.96M, average reward: 15.68
After training 27.42 hours, episode: 91400.0, frames: 22.99M, average reward: 6.67
After training 27.45 hours, episode: 91500.0, frames: 23.01M, average reward: 11.81
After training 27.48 hours, episode: 91600.0, frames: 23.03M, average reward: 6.28
After training 27.50 hours, episode: 91700.0, frames: 23.06M, average reward: 9.91
After training 27.53 hours, episode: 91800.0, frames: 23.08M, average reward: 12.15
After training 27.56 hours, episode: 91900.0, frames: 23.10M, average reward: 10.87
After training 27.58 hours, episode: 92000.0, frames: 23.13M, average reward: 9.71
After training 27.62 hours, episode: 92100.0, frames: 23.16M, average reward: 17.21
After training 27.65 hours, episode: 92200.0, frames: 23.18M, average reward: 5.38
After training 27.68 hours, episode: 92300.0, frames: 23.21M, average reward: 16.07
After training 27.70 hours, episode: 92400.0, frames: 23.23M, average reward: 17.95
After training 27.73 hours, episode: 92500.0, frames: 23.25M, average reward: 10.54
After training 27.76 hours, episode: 92600.0, frames: 23.27M, average reward: 16.60
After training 27.79 hours, episode: 92700.0, frames: 23.30M, average reward: 9.41
After training 27.82 hours, episode: 92800.0, frames: 23.32M, average reward: 8.26
After training 27.85 hours, episode: 92900.0, frames: 23.35M, average reward: 14.06
After training 27.88 hours, episode: 93000.0, frames: 23.37M, average reward: 7.93
After training 27.91 hours, episode: 93100.0, frames: 23.40M, average reward: 16.52
After training 27.93 hours, episode: 93200.0, frames: 23.42M, average reward: 13.39
After training 27.96 hours, episode: 93300.0, frames: 23.44M, average reward: 7.70
After training 27.99 hours, episode: 93400.0, frames: 23.46M, average reward: 9.60
After training 28.02 hours, episode: 93500.0, frames: 23.49M, average reward: 9.45
After training 28.04 hours, episode: 93600.0, frames: 23.52M, average reward: 15.08
After training 28.07 hours, episode: 93700.0, frames: 23.54M, average reward: 14.92
After training 28.10 hours, episode: 93800.0, frames: 23.57M, average reward: 11.56
After training 28.13 hours, episode: 93900.0, frames: 23.59M, average reward: 10.23
After training 28.16 hours, episode: 94000.0, frames: 23.62M, average reward: 16.50
After training 28.19 hours, episode: 94100.0, frames: 23.64M, average reward: 12.74
After training 28.22 hours, episode: 94200.0, frames: 23.66M, average reward: 9.99
After training 28.25 hours, episode: 94300.0, frames: 23.69M, average reward: 15.42
After training 28.27 hours, episode: 94400.0, frames: 23.72M, average reward: 9.25
After training 28.31 hours, episode: 94500.0, frames: 23.74M, average reward: 13.52
After training 28.34 hours, episode: 94600.0, frames: 23.76M, average reward: 6.96
After training 28.36 hours, episode: 94700.0, frames: 23.79M, average reward: 17.14
After training 28.39 hours, episode: 94800.0, frames: 23.81M, average reward: 13.97
After training 28.42 hours, episode: 94900.0, frames: 23.83M, average reward: 9.04
After training 28.45 hours, episode: 95000.0, frames: 23.85M, average reward: 9.87
After training 28.48 hours, episode: 95100.0, frames: 23.87M, average reward: 8.96
After training 28.52 hours, episode: 95200.0, frames: 23.89M, average reward: 7.14
After training 28.55 hours, episode: 95300.0, frames: 23.92M, average reward: 13.91
After training 28.58 hours, episode: 95400.0, frames: 23.94M, average reward: 15.29
After training 28.61 hours, episode: 95500.0, frames: 23.97M, average reward: 14.53
After training 28.64 hours, episode: 95600.0, frames: 24.00M, average reward: 14.12
After training 28.67 hours, episode: 95700.0, frames: 24.02M, average reward: 7.26
After training 28.70 hours, episode: 95800.0, frames: 24.05M, average reward: 9.98
After training 28.73 hours, episode: 95900.0, frames: 24.08M, average reward: 15.83
After training 28.76 hours, episode: 96000.0, frames: 24.11M, average reward: 15.87
After training 28.79 hours, episode: 96100.0, frames: 24.14M, average reward: 13.82
After training 28.82 hours, episode: 96200.0, frames: 24.16M, average reward: 16.58
After training 28.85 hours, episode: 96300.0, frames: 24.19M, average reward: 13.14
After training 28.88 hours, episode: 96400.0, frames: 24.21M, average reward: 10.58
After training 28.91 hours, episode: 96500.0, frames: 24.24M, average reward: 16.42
After training 28.94 hours, episode: 96600.0, frames: 24.26M, average reward: 12.67
After training 28.96 hours, episode: 96700.0, frames: 24.29M, average reward: 15.93
After training 28.99 hours, episode: 96800.0, frames: 24.31M, average reward: 14.47
After training 29.02 hours, episode: 96900.0, frames: 24.34M, average reward: 17.16
After training 29.05 hours, episode: 97000.0, frames: 24.36M, average reward: 11.68
After training 29.09 hours, episode: 97100.0, frames: 24.38M, average reward: 7.57
After training 29.11 hours, episode: 97200.0, frames: 24.41M, average reward: 6.90
After training 29.15 hours, episode: 97300.0, frames: 24.43M, average reward: 7.57
After training 29.18 hours, episode: 97400.0, frames: 24.46M, average reward: 17.79
After training 29.21 hours, episode: 97500.0, frames: 24.49M, average reward: 15.79
After training 29.24 hours, episode: 97600.0, frames: 24.51M, average reward: 13.56
After training 29.27 hours, episode: 97700.0, frames: 24.54M, average reward: 12.41
After training 29.30 hours, episode: 97800.0, frames: 24.57M, average reward: 8.22
After training 29.33 hours, episode: 97900.0, frames: 24.59M, average reward: 7.63
After training 29.36 hours, episode: 98000.0, frames: 24.62M, average reward: 13.76
After training 29.38 hours, episode: 98100.0, frames: 24.64M, average reward: 7.96
After training 29.41 hours, episode: 98200.0, frames: 24.67M, average reward: 11.15
After training 29.44 hours, episode: 98300.0, frames: 24.69M, average reward: 16.60
After training 29.47 hours, episode: 98400.0, frames: 24.72M, average reward: 6.97
After training 29.50 hours, episode: 98500.0, frames: 24.75M, average reward: 8.16
After training 29.53 hours, episode: 98600.0, frames: 24.77M, average reward: 9.84
After training 29.55 hours, episode: 98700.0, frames: 24.79M, average reward: 11.82
After training 29.59 hours, episode: 98800.0, frames: 24.81M, average reward: 16.01
After training 29.62 hours, episode: 98900.0, frames: 24.84M, average reward: 5.68
After training 29.65 hours, episode: 99000.0, frames: 24.86M, average reward: 10.89
After training 29.68 hours, episode: 99100.0, frames: 24.89M, average reward: 11.38
After training 29.70 hours, episode: 99200.0, frames: 24.91M, average reward: 12.99
After training 29.73 hours, episode: 99300.0, frames: 24.93M, average reward: 13.18
After training 29.76 hours, episode: 99400.0, frames: 24.96M, average reward: 6.85
After training 29.79 hours, episode: 99500.0, frames: 24.98M, average reward: 13.91
After training 29.81 hours, episode: 99600.0, frames: 25.01M, average reward: 7.83
After training 29.85 hours, episode: 99700.0, frames: 25.04M, average reward: 16.27
After training 29.87 hours, episode: 99800.0, frames: 25.06M, average reward: 6.32
After training 29.91 hours, episode: 99900.0, frames: 25.09M, average reward: 14.73
After training 29.93 hours, episode: 100000.0, frames: 25.12M, average reward: 11.12
